gene_id	seqnames	start	end	width	strand
ENSG00000196301	chr6	32459821	32473500	13680	-
ENSG00000196302	chr5	70516387	70555266	38880	-
ENSG00000196305	chr9	92210207	92293756	83550	-
ENSG00000196312	chr9	96897917	97013708	115792	-
ENSG00000196313	chr7	72879365	72951440	72076	+
ENSG00000196323	chr11	130226677	130314686	88010	-
ENSG00000196329	chr7	150722253	150750033	27781	+
ENSG00000196335	chr7	23710167	23832513	122347	+
ENSG00000196337	chr19	49054275	49058860	4586	-
ENSG00000196338	chrX	71144831	71171201	26371	+
ENSG00000196341	chr11	124309812	124310837	1026	-
ENSG00000196344	chr4	99412261	99435737	23477	-
ENSG00000196345	chr3	44555193	44594173	38981	+
ENSG00000196350	chr19	22286408	22317176	30769	+
ENSG00000196352	chr1	207321508	207386804	65297	+
ENSG00000196353	chr3	131533555	132285410	751856	-
ENSG00000196357	chr19	36182060	36246257	64198	-
ENSG00000196358	chr9	132161676	132244534	82859	+
ENSG00000196361	chr19	11451326	11481046	29721	-
ENSG00000196363	chr9	134135365	134159968	24604	+
ENSG00000196364	chr16	1260952	1263845	2894	-
ENSG00000196365	chr19	5691834	5720572	28739	-
ENSG00000196366	chr9	136483495	136486067	2573	+
ENSG00000196367	chr7	98877933	99013243	135311	+
ENSG00000196368	chrX	51490011	51496596	6586	-
ENSG00000196369	chr1	144887265	145095528	208264	-
ENSG00000196371	chr11	94543840	94549898	6059	+
ENSG00000196372	chr10	5638867	5666595	27729	-
ENSG00000196376	chr6	117907526	118317676	410151	+
ENSG00000196378	chr8	144773114	144787345	14232	-
ENSG00000196381	chr19	37667751	37692322	24572	-
ENSG00000196383	chr14	20002163	20003163	1001	+
ENSG00000196387	chr12	133079838	133107544	27707	+
ENSG00000196388	chr17	4988130	4997610	9481	-
ENSG00000196390	chr5	74929880	74930566	687	+
ENSG00000196391	chr15	90352245	90369146	16902	+
ENSG00000196395	chrX	52824269	52829267	4999	-
ENSG00000196396	chr20	50510321	50585241	74921	+
ENSG00000196403	chr11	124158421	124159356	936	+
ENSG00000196405	chr14	99971449	100144236	172788	+
ENSG00000196406	chrX	141697411	141698739	1329	-
ENSG00000196407	chr1	151847263	151853697	6435	-
ENSG00000196408	chr16	1978917	1984192	5276	-
ENSG00000196411	chr7	100802565	100827521	24957	-
ENSG00000196415	chr19	840960	848175	7216	+
ENSG00000196417	chr19	53389793	53430413	40621	+
ENSG00000196418	chr1	247121975	247172016	50042	-
ENSG00000196419	chr22	41621119	41664048	42930	+
ENSG00000196420	chr1	153537147	153541765	4619	-
ENSG00000196421	chr20	64034344	64039962	5619	+
ENSG00000196422	chr9	135479079	135488893	9815	+
ENSG00000196427	chr1	108223341	108244081	20741	-
ENSG00000196428	chr3	150408335	150466431	58097	+
ENSG00000196431	chr22	26621964	26630672	8709	+
ENSG00000196433	chrX	1615001	1643081	28081	+
ENSG00000196436	chr16	74377878	74392080	14203	+
ENSG00000196437	chr19	37411155	37469275	58121	-
ENSG00000196440	chrX	101418287	101533459	115173	+
ENSG00000196449	chr1	37802944	37808185	5242	-
ENSG00000196453	chr7	149431363	149461123	29761	-
ENSG00000196455	chr3	130678935	130746829	67895	-
ENSG00000196456	chr7	150368790	150410597	41808	+
ENSG00000196458	chr12	132918308	132956306	37999	-
ENSG00000196459	chrX	13712244	13734635	22392	-
ENSG00000196460	chr2	101397361	101474703	77343	-
ENSG00000196465	chr12	56152256	56159647	7392	+
ENSG00000196466	chr19	12390016	12401271	11256	-
ENSG00000196468	chrX	77447405	77457278	9874	+
ENSG00000196470	chr16	48356364	48448402	92039	-
ENSG00000196472	chr4	69181660	69182372	713	+
ENSG00000196475	chr4	79406352	79408293	1942	-
ENSG00000196476	chr20	270863	290778	19916	-
ENSG00000196482	chr1	216503246	217137755	634510	-
ENSG00000196497	chr14	24180219	24188964	8746	-
ENSG00000196498	chr12	124324415	124567589	243175	-
ENSG00000196502	chr16	28605196	28623625	18430	-
ENSG00000196503	chr4	56505343	56524448	19106	+
ENSG00000196504	chr2	152651593	152717997	66405	-
ENSG00000196505	chr1	117863485	117929630	66146	-
ENSG00000196507	chrX	103607451	103629690	22240	+
ENSG00000196510	chr12	110372900	110403730	30831	-
ENSG00000196511	chr7	144451941	144836395	384455	-
ENSG00000196517	chr1	43991500	44031467	39968	-
ENSG00000196526	chr4	7758714	7939926	181213	-
ENSG00000196531	chr12	56712428	56731628	19201	-
ENSG00000196534	chr12	55115533	55116473	941	+
ENSG00000196535	chr17	29071124	29180412	109289	-
ENSG00000196539	chr1	248473351	248474307	957	+
ENSG00000196542	chr3	161344792	161372880	28089	-
ENSG00000196544	chr17	8188333	8190907	2575	-
ENSG00000196547	chr15	90902218	90922584	20367	+
ENSG00000196549	chr3	155024124	155183729	159606	+
ENSG00000196550	chr1	206186179	206204414	18236	-
ENSG00000196553	chr14	66486354	66498553	12200	+
ENSG00000196557	chr16	1153121	1221772	68652	+
ENSG00000196562	chr20	47656348	47786616	130269	-
ENSG00000196564	chrX	18838709	18839452	744	-
ENSG00000196565	chr11	5248274	5645789	397516	-
ENSG00000196566	chr10	87610163	87660003	49841	-
ENSG00000196569	chr6	128883141	129516569	633429	+
ENSG00000196570	chr5	177400107	177400636	530	-
ENSG00000196576	chr22	50274979	50307627	32649	-
ENSG00000196578	chr3	98087173	98088102	930	+
ENSG00000196581	chr1	4654732	4792534	137803	+
ENSG00000196584	chr7	152644779	152676165	31387	-
ENSG00000196586	chr6	75749192	75919537	170346	+
ENSG00000196588	chr22	40410281	40636702	226422	-
ENSG00000196589	chr19	7018969	7021450	2482	-
ENSG00000196591	chr6	113933028	114011308	78281	-
ENSG00000196593	chr13	23939557	23946782	7226	-
ENSG00000196597	chr9	96816472	96875623	59152	-
ENSG00000196600	chr11	63163776	63229652	65877	-
ENSG00000196604	chr2	130074030	130129222	55193	-
ENSG00000196605	chr19	9751993	9793180	41188	-
ENSG00000196611	chr11	102789920	102798160	8241	-
ENSG00000196616	chr4	99304964	99321401	16438	-
ENSG00000196620	chr4	68646630	68670628	23999	-
ENSG00000196628	chr18	55222198	55664787	442590	-
ENSG00000196632	chrX	54192823	54358642	165820	-
ENSG00000196634	chr6	147158925	147180992	22068	+
ENSG00000196636	chr7	97116590	97181763	65174	+
ENSG00000196639	chr3	11137093	11263557	126465	+
ENSG00000196642	chr9	136807943	136841187	33245	+
ENSG00000196646	chr19	12163064	12189881	26818	+
ENSG00000196652	chr7	99504651	99534700	30050	+
ENSG00000196653	chr3	44712643	44723831	11189	+
ENSG00000196655	chr11	119018432	119025454	7023	+
ENSG00000196656	chr4	113214046	113217170	3125	-
ENSG00000196659	chr2	177548998	177553014	4017	-
ENSG00000196660	chr1	219685427	219958647	273221	-
ENSG00000196661	chr11	124396382	124397368	987	-
ENSG00000196663	chr14	102362963	102502481	139519	+
ENSG00000196664	chrX	12867083	12890380	23298	+
ENSG00000196666	chr11	47586693	47589194	2502	+
ENSG00000196668	chr12	116533422	116536518	3097	+
ENSG00000196670	chr5	180847611	180861285	13675	-
ENSG00000196678	chr16	20780193	20900349	120157	-
ENSG00000196683	chr7	22812628	22822852	10225	-
ENSG00000196684	chr19	16134028	16158575	24548	+
ENSG00000196689	chr17	3565444	3609411	43968	-
ENSG00000196693	chr10	42574185	42638568	64384	-
ENSG00000196696	chr16	69976297	70065948	89652	-
ENSG00000196700	chr20	63956702	63969865	13164	-
ENSG00000196704	chr17	68247574	68257164	9591	+
ENSG00000196705	chr19	21142024	21196053	54030	+
ENSG00000196711	chr8	52534037	52565507	31471	-
ENSG00000196712	chr17	31094927	31382116	287190	+
ENSG00000196715	chr7	65873267	65959563	86297	+
ENSG00000196724	chr19	57921884	57935393	13510	-
ENSG00000196730	chr9	87497228	87708633	211406	+
ENSG00000196734	chr1	152811971	152813109	1139	+
ENSG00000196735	chr6	32628179	32647062	18884	+
ENSG00000196739	chr9	114155560	114312511	156952	+
ENSG00000196741	chrX	47483571	47484823	1253	+
ENSG00000196743	chr5	151212150	151270440	58291	+
ENSG00000196747	chr6	27808199	27808701	503	+
ENSG00000196748	chr6	35776594	35779552	2959	+
ENSG00000196754	chr1	153561108	153567890	6783	-
ENSG00000196756	chr20	38420588	38435353	14766	-
ENSG00000196757	chr19	11925068	11950773	25706	+
ENSG00000196758	chr2	239578301	239586094	7794	+
ENSG00000196767	chrX	83508250	83512127	3878	+
ENSG00000196772	chr1	247814800	247815729	930	-
ENSG00000196776	chr3	108043298	108091025	47728	-
ENSG00000196778	chr11	4488879	4489908	1030	+
ENSG00000196781	chr9	81583683	81689305	105623	-
ENSG00000196782	chr4	139716753	140154184	437432	-
ENSG00000196787	chr6	27133042	27135291	2250	+
ENSG00000196792	chr14	30893799	31026401	132603	-
ENSG00000196793	chr10	43556344	43574618	18275	-
ENSG00000196796	chr16	29038655	29052726	14072	+
ENSG00000196800	chr5	148169733	148175398	5666	+
ENSG00000196805	chr1	153070224	153070840	617	-
ENSG00000196810	chr4	1249300	1288291	38992	+
ENSG00000196811	chr2	232539727	232546403	6677	+
ENSG00000196812	chr6	28124560	28130082	5523	+
ENSG00000196814	chr9	126326849	126507041	180193	+
ENSG00000196821	chr6	34587288	34696859	109572	-
ENSG00000196826	chr19	12461559	12551474	89916	-
ENSG00000196832	chr14	20197336	20198446	1111	+
ENSG00000196834	chr2	130459455	130509666	50212	-
ENSG00000196839	chr20	44619522	44652233	32712	-
ENSG00000196843	chr2	96536743	96552638	15896	+
ENSG00000196844	chr11	125776113	125778819	2707	-
ENSG00000196850	chr12	110533245	110583320	50076	-
ENSG00000196859	chr17	40958417	40966892	8476	-
ENSG00000196860	chr14	58395916	58408701	12786	+
ENSG00000196862	chr2	107826937	107890841	63905	+
ENSG00000196865	chr10	113854661	113917194	62534	+
ENSG00000196866	chr6	26198851	26199243	393	-
ENSG00000196867	chr19	56538948	56556810	17863	+
ENSG00000196872	chr2	98793846	98936259	142414	-
ENSG00000196873	chr9	68232003	68300015	68013	+
ENSG00000196876	chr12	51590266	51812864	222599	+
ENSG00000196878	chr1	209614870	209652466	37597	-
ENSG00000196890	chr1	228458107	228460470	2364	+
ENSG00000196893	chr17	18951625	18954149	2525	-
ENSG00000196900	chr5	126631722	126636287	4566	+
ENSG00000196911	chr6	116681187	116741866	60680	+
ENSG00000196912	chr2	97492663	97589965	97303	-
ENSG00000196914	chr11	120336914	120489936	153023	+
ENSG00000196917	chr12	122726076	122730843	4768	-
ENSG00000196922	chr8	144973589	145002895	29307	-
ENSG00000196923	chr5	177483394	177497606	14213	-
ENSG00000196924	chrX	154348524	154374638	26115	-
ENSG00000196932	chr10	61406643	61453450	46808	-
ENSG00000196933	chrX	72044545	72044892	348	+
ENSG00000196935	chr12	63844293	64162221	317929	+
ENSG00000196937	chr7	121348851	121396364	47514	-
ENSG00000196943	chr14	24299862	24309124	9263	+
ENSG00000196944	chr1	248361581	248362627	1047	+
ENSG00000196946	chr12	8138137	8188537	50401	+
ENSG00000196950	chr2	195575977	195737702	161726	+
ENSG00000196951	chr4	140283724	140373381	89658	-
ENSG00000196954	chr11	104942866	104969436	26571	-
ENSG00000196961	chr19	49766968	49807113	40146	+
ENSG00000196967	chr19	37106734	37172741	66008	-
ENSG00000196968	chr10	73772291	73780251	7961	+
ENSG00000196970	chrX	102549965	102571695	21731	+
ENSG00000196972	chrX	135094987	135098634	3648	-
ENSG00000196975	chr2	69644425	69827100	182676	+
ENSG00000196976	chrX	154477769	154479257	1489	-
ENSG00000196979	chr9	130140610	130144219	3610	-
ENSG00000196981	chr3	122412332	122416051	3720	-
ENSG00000196990	chr9	133578415	133586197	7783	-
ENSG00000196993	chr16	28751787	28772807	21021	+
ENSG00000196998	chrX	49071470	49101170	29701	-
ENSG00000197006	chr16	21597218	21657473	60256	+
ENSG00000197008	chr7	64794388	64833681	39294	+
ENSG00000197013	chr19	21496682	21556270	59589	+
ENSG00000197016	chr19	56567511	56588911	21401	+
ENSG00000197019	chr19	40421592	40426025	4434	-
ENSG00000197020	chr19	21722766	21767628	44863	-
ENSG00000197021	chrX	149929527	149938811	9285	-
ENSG00000197023	chr11	4889593	4890596	1004	-
ENSG00000197024	chr7	149126416	149182802	56387	+
ENSG00000197037	chr7	99616946	99632407	15462	+
ENSG00000197038	chrY	9311130	9322869	11740	-
ENSG00000197043	chr5	151100712	151157882	57171	-
ENSG00000197044	chr19	11767000	11784078	17079	+
ENSG00000197045	chr14	54474484	54489196	14713	-
ENSG00000197046	chr18	45825512	45844080	18569	+
ENSG00000197050	chr19	37007857	37130314	122458	+
ENSG00000197054	chr19	11965037	11980381	15345	+
ENSG00000197056	chr1	35059786	35115859	56074	+
ENSG00000197057	chr4	36281622	36345756	64135	+
ENSG00000197061	chr6	26103876	26104310	435	+
ENSG00000197062	chr6	28267010	28278224	11215	+
ENSG00000197063	chr17	81918270	81927714	9445	-
ENSG00000197067	chr1	248083634	248084596	963	-
ENSG00000197070	chr9	137605654	137615360	9707	+
ENSG00000197077	chr22	24952730	25197448	244719	+
ENSG00000197079	chr17	41476689	41481140	4452	-
ENSG00000197081	chr6	159969099	160113507	144409	+
ENSG00000197083	chr5	150930645	150946289	15645	-
ENSG00000197084	chr1	152804835	152806628	1794	-
ENSG00000197085	chr7	34346512	34871582	525071	-
ENSG00000197092	chrY	25495651	25501958	6308	-
ENSG00000197093	chr7	100159244	100168750	9507	-
ENSG00000197099	chr3	186579476	186772986	193511	-
ENSG00000197102	chr14	101964528	102050792	86265	+
ENSG00000197106	chr1	110150486	110202202	51717	+
ENSG00000197110	chr19	39243553	39245129	1577	-
ENSG00000197111	chr12	53452102	53481162	29061	+
ENSG00000197114	chr20	63707465	63736142	28678	+
ENSG00000197119	chr14	100291111	100306547	15437	-
ENSG00000197121	chr2	196833004	196927796	94793	-
ENSG00000197122	chr20	37344685	37406050	61366	+
ENSG00000197123	chr7	64228474	64266931	38458	+
ENSG00000197124	chr19	19997058	20039506	42449	-
ENSG00000197125	chr11	124440126	124441158	1033	-
ENSG00000197128	chr19	57466663	57477570	10908	-
ENSG00000197134	chr19	22052452	22091480	39029	+
ENSG00000197136	chr11	65615773	65637439	21667	+
ENSG00000197140	chr8	39106990	39284911	177922	+
ENSG00000197142	chr10	112374018	112428380	54363	+
ENSG00000197147	chr1	89524836	89597864	73029	+
ENSG00000197149	chr11	17228279	17229151	873	+
ENSG00000197150	chr7	151028422	151047782	19361	+
ENSG00000197153	chr6	27890382	27893106	2725	-
ENSG00000197157	chr7	127652180	128092609	440430	+
ENSG00000197161	chr11	48345351	48352447	7097	-
ENSG00000197162	chr16	30573740	30585771	12032	-
ENSG00000197165	chr16	28591943	28597109	5167	-
ENSG00000197168	chr13	52033611	52129078	95468	-
ENSG00000197170	chr17	67337916	67366627	28712	-
ENSG00000197171	chr6	29290711	29291653	943	+
ENSG00000197172	chrX	152766136	152769747	3612	-
ENSG00000197176	chr14	97632647	97686658	54012	-
ENSG00000197177	chr10	133070929	133131675	60747	+
ENSG00000197180	chrX	154424380	154428479	4100	-
ENSG00000197181	chr8	22275297	22357563	82267	+
ENSG00000197182	chr22	46053869	46113928	60060	+
ENSG00000197183	chr20	32443059	32585074	142016	-
ENSG00000197185	chrX	52606535	52611758	5224	-
ENSG00000197191	chr9	137224635	137226311	1677	+
ENSG00000197208	chr5	132294443	132344206	49764	+
ENSG00000197210	chr22	21114607	21124451	9845	-
ENSG00000197213	chr19	56189570	56197920	8351	-
ENSG00000197214	chr9	97067749	97068628	880	+
ENSG00000197217	chr8	23385783	23457695	71913	-
ENSG00000197223	chr2	68041130	68110948	69819	-
ENSG00000197226	chr5	179862066	179907859	45794	-
ENSG00000197233	chr9	122510802	122511743	942	+
ENSG00000197238	chr6	27824108	27824480	373	+
ENSG00000197241	chr1	9003300	9026345	23046	-
ENSG00000197245	chr1	26159020	26163962	4943	+
ENSG00000197249	chr14	94376747	94390693	13947	-
ENSG00000197251	chr6	33586106	33593338	7233	-
ENSG00000197253	chr16	1227272	1230184	2913	-
ENSG00000197254	chr11	58685086	58691861	6776	+
ENSG00000197256	chr19	11164267	11197791	33525	-
ENSG00000197258	chr7	104667749	104669576	1828	+
ENSG00000197261	chr6	49550646	49561907	11262	+
ENSG00000197265	chr8	30578318	30658251	79934	-
ENSG00000197272	chr16	28499362	28512051	12690	-
ENSG00000197273	chr1	42162691	42164718	2028	-
ENSG00000197275	chr8	94371960	94475109	103150	-
ENSG00000197279	chr6	28080975	28089563	8589	+
ENSG00000197283	chr6	33419661	33457541	37881	+
ENSG00000197291	chr17	42753914	42761257	7344	-
ENSG00000197296	chr20	44302838	44311169	8332	-
ENSG00000197299	chr15	90717327	90816165	98839	+
ENSG00000197301	chr12	65851340	65882167	30828	-
ENSG00000197302	chr16	31713229	31794869	81641	+
ENSG00000197308	chr10	8050450	8053484	3035	-
ENSG00000197309	chr11	124185216	124186245	1030	+
ENSG00000197312	chr1	15617500	15669044	51545	+
ENSG00000197320	chr7	9726241	9728272	2032	+
ENSG00000197321	chr10	29457338	29736781	279444	-
ENSG00000197322	chr17	34574123	34579369	5247	-
ENSG00000197323	chr1	114392777	114511160	118384	-
ENSG00000197324	chr14	22871613	22881580	9968	+
ENSG00000197329	chr2	64092652	64144454	51803	-
ENSG00000197332	chr19	11639776	11686569	46794	+
ENSG00000197334	chr8	9091240	9091508	269	+
ENSG00000197343	chr7	99558406	99576453	18048	+
ENSG00000197345	chr11	68891276	68903835	12560	-
ENSG00000197353	chr8	142750150	142752534	2385	-
ENSG00000197355	chr9	137077501	137084539	7039	+
ENSG00000197358	chr14	28264390	28265974	1585	+
ENSG00000197360	chr19	22391019	22532485	141467	-
ENSG00000197361	chr15	63597353	63602428	5076	+
ENSG00000197362	chr7	149069643	149090782	21140	-
ENSG00000197363	chr8	144798876	144811169	12294	+
ENSG00000197364	chr1	153437058	153439949	2892	-
ENSG00000197372	chr19	23525631	23687220	161590	-
ENSG00000197375	chr5	132369752	132395614	25863	+
ENSG00000197376	chr12	48507354	48529897	22544	+
ENSG00000197380	chr19	46647612	46661138	13527	-
ENSG00000197381	chr21	45073853	45226560	152708	+
ENSG00000197385	chr3	31981771	31991628	9858	+
ENSG00000197386	chr4	3074681	3243959	169279	+
ENSG00000197403	chr1	158765744	158766682	939	-
ENSG00000197405	chr19	47290023	47322066	32044	+
ENSG00000197406	chr14	101561351	101563452	2102	+
ENSG00000197408	chr19	40991299	41018398	27100	+
ENSG00000197409	chr6	26196840	26197250	411	-
ENSG00000197410	chr4	154232037	154491716	259680	-
ENSG00000197415	chr3	157259742	157533619	273878	-
ENSG00000197416	chr8	81524981	81531378	6398	-
ENSG00000197417	chr17	3608262	3636322	28061	-
ENSG00000197421	chr22	18773665	18843399	69735	-
ENSG00000197428	chr11	4639715	4640838	1124	+
ENSG00000197429	chr1	45694324	45750650	56327	-
ENSG00000197430	chr10	96343216	96359365	16150	-
ENSG00000197437	chr1	247672118	247673041	924	-
ENSG00000197442	chr6	136557047	136792518	235472	-
ENSG00000197444	chr10	49734643	49762379	27737	-
ENSG00000197445	chr16	73126637	73144447	17811	-
ENSG00000197446	chr19	41114432	41128366	13935	+
ENSG00000197448	chr7	143244093	143270854	26762	+
ENSG00000197451	chr5	178204507	178211163	6657	+
ENSG00000197454	chr1	248021948	248022886	939	+
ENSG00000197457	chr20	63639705	63657682	17978	-
ENSG00000197461	chr7	497258	520296	23039	-
ENSG00000197462	chr7	125917871	125933832	15962	+
ENSG00000197465	chr4	143870867	143905563	34697	-
ENSG00000197467	chr10	69801931	69964275	162345	+
ENSG00000197468	chr4	8949630	8950559	930	+
ENSG00000197471	chr16	29662979	29670876	7898	+
ENSG00000197472	chr1	246945547	247008093	62547	-
ENSG00000197475	chr8	39451045	39522852	71808	-
ENSG00000197476	chr16	31962063	31962381	319	+
ENSG00000197479	chr5	141199582	141203779	4198	+
ENSG00000197483	chr19	55476332	55484487	8156	+
ENSG00000197487	chr19	56176020	56185775	9756	+
